id,candidate,party,source_type,date,sentence,L1_label,L1_reasoning,L2_labels,L2_reasoning,spans,content_frames,style_markers,ideological_phrases,confidence,uncertain_boundary,error,batch
38,侯友宜,KMT,news,2023/12/30 16:29,(編輯:黃國倫)1121230 賴清德質疑炒農地 柯文哲哽咽提父親盼他回新竹行醫 侯友宜:當選總統黨產歸零 徹底解決問題 賴清德:台灣沒有廢死 最好刑事政策是社會政策 侯問是否支持廢死 柯文哲:不執行死刑就終身監禁 柯文哲質疑選總統對不起新北 侯友宜:民進黨卡建設 賴清德酸神通廣大 侯友宜:99個門牌都合法 賴質疑重啟服貿挺核電 侯酸不廢ECFA、非核家園跳票 賴清德質疑服貿立場 柯文哲:太陽花學運是反黑箱 台灣選後第3天 美媒聚焦三黨,L1-09,文本聚焦總統候選人辯論對選情的影響及美媒對選後政治格局的關注，核心在政治後果分析,L2-08|L2-09,L2-08體現在候選人間相互質疑攻擊，L2-09體現在政策立場對比與競爭意識,侯友宜:民進黨卡建設|賴清德酸神通廣大|侯酸不廢ECFA、非核家園跳票,政策辯論|選舉攻防|政黨競爭,質疑語氣|反諷修辭|對比論述,黨產歸零|非核家園|太陽花學運反黑箱,high,,,validation_set
39,侯友宜,KMT,news,2023/12/29 12:06,"賴營質疑新北容積率放寬量身打造 侯友宜:勿抹黑 2023/12/29 12:06 (12/29 21:41 更新) (中央社記者溫貴香、劉冠廷台北29日電)民進黨總統候選人賴清德競選總部今天表示,12月26日新北市政府公告放寬容積率,侯家持有的土地鄰近街道,經測量巷道寬約在6.55公尺,不偏不倚恰恰符合新北市新公布的容積獎勵條件,這到底是巧合,還是量身打造。",L1-06,文本核心在指控政府政策執行過程涉及不當利益輸送與合法性爭議，聚焦於行政行為的規範性問題。,L2-08,將新北市政府與侯友宜建構為具有主觀惡意的「共同敵人」，指控其為特定對象量身打造政策。,"侯家持有的土地鄰近街道,經測量巷道寬約在6.55公尺,不偏不倚恰恰符合新北市新公布的容積獎勵條件|這到底是巧合,還是量身打造|勿抹黑",政策利益輸送指控|行政不公爭議|政治人物誠信質疑,質疑性措辭|對立框架建構|反問修辭強化指控,量身打造|抹黑,high,,,validation_set
40,侯友宜,KMT,news,2023/7/9 21:29,"郭辦指出,過去所有的公開消息都顯示,郭台銘只以實踐和平、繁榮、清廉為念,參與國民黨徵召也只考慮總統候選人身分,未曾有其他想法,還請黃健庭謹慎釐清自身記憶。",L1-02,文本核心在於對個人行為動機的道德評價與責任歸屬，強調郭台銘的清廉理念與要求對方釐清記憶的道德責任,L2-01|L2-12,L2-01體現在將郭台銘定位為總統候選人這一國家政治主體，L2-12體現在要求對方履行釐清事實的公共責任,郭台銘只以實踐和平、繁榮、清廉為念|參與國民黨徵召也只考慮總統候選人身分|還請黃健庭謹慎釐清自身記憶,個人政治理念澄清|參與動機純正性|要求對方承擔責任,鄭重聲明語氣|道德訴求|責任歸屬,和平、繁榮、清廉|總統候選人身分|謹慎釐清,high,,,validation_set
41,侯友宜,KMT,news,2023/10/21 11:35,"他感謝陳玉坤的勉勵,希望未來能讓台灣不僅安全,也要有尊嚴,未來會協助包含台北市在內的各縣市政府,讓台灣每個城市都能均衡發展,處處安居、人人樂業。",L1-04,文本聚焦於民眾生活品質與福祉，強調安居樂業與城市均衡發展等民生議題,L2-01|L2-13,L2-01體現在將台灣作為政治主體討論發展事務，L2-13體現在描繪安居樂業的未來願景,"讓台灣不僅安全,也要有尊嚴|讓台灣每個城市都能均衡發展,處處安居、人人樂業",城市均衡發展|安居樂業願景|國家尊嚴與安全,願景式表述|正面承諾語氣|概括性目標,台灣安全|台灣尊嚴|安居樂業,high,,,validation_set
42,侯友宜,KMT,news,2023/8/9 15:52,"侯友宜今表示,未來在他擔任總統的第1個任期內,核一、核二、核三廠就會經高標準檢修後重新運轉,至於核四廠,將會讓國內外的能源專家共同參與,並成立核四安全審查委員會,就現有機組進行全面檢查,一定會在安全無虞的情況下重啟核四,同時未來核電能源不會只有重啟核四,只要經國際認可的小型核電廠(SMR),當然也可以加入供電。",L1-08,文本核心在闡述核能政策的具體規劃與執行步驟，包括檢修重啟、專家參與、安全審查等政策制定與評估過程,L2-13,提出未來能源供應的明確願景與目標，描繪核電發展的藍圖,"核一、核二、核三廠就會經高標準檢修後重新運轉|成立核四安全審查委員會,就現有機組進行全面檢查|只要經國際認可的小型核電廠(SMR),當然也可以加入供電",核能政策規劃|安全優先原則|國際標準採用,承諾性語氣|具體時間框架|專業術語使用,安全無虞的情況下重啟|國際認可的小型核電廠,high,,,validation_set
43,侯友宜,KMT,news,2023/12/30 15:56,"柯文哲說,今天他跟賴清德、侯友宜站在這裡,是要競選中華民國總統,不是選美國州長,也不是中國的省長,因此中華民國憲法當然是現在大家遵守的,如果不認同,今天有何資格選總統,還是要認同中華民國憲法。",L1-06,文本核心在論述總統選舉資格與憲法認同的合法性問題，強調遵守中華民國憲法的必要性,L2-01|L2-15,L2-01體現在將中華民國建構為選舉主體，L2-15體現在以憲法認同作為民主選舉的資格標準,"要競選中華民國總統,不是選美國州長,也不是中國的省長|中華民國憲法當然是現在大家遵守的|如果不認同,今天有何資格選總統",憲法認同與選舉資格|國家主體定位|民主選舉規範,對比排除式論證|資格條件設定|規範性陳述,中華民國總統|中華民國憲法|認同中華民國憲法,high,,,validation_set
44,侯友宜,KMT,news,2023/12/12 21:39,"總統蔡英文多次提出主張,現在國際社會最支持的就是維持現狀,維持現狀已成為國際最大公約數,現狀未必是大家最滿意狀況,也不是對岸滿意的狀態,對岸滿意的狀態是把台灣變成香港,但那是大家不能接受的狀態。",L1-03,文本核心在论述两岸关系中的安全威胁与冲突风险，将现状与香港模式对比以凸显安全危机,L2-07|L2-08,L2-07体现于将两岸现状描述为系统性危机，L2-08体现于将对岸塑造为具有恶意意图的共同敌人,对岸满意的状态是把台湾变成香港|那是大家不能接受的状态|维持现状已成为国际最大公约数,两岸关系安全威胁|现状维护正当性|香港模式警示,对比修辞|危机警示语气|价值判断表述,维持现状|国际最大公约数|把台湾变成香港,high,,,validation_set
45,侯友宜,KMT,news,2023/9/2 13:37,"國民黨團今日舉行「一人公司進口8814萬顆蛋!誰在發國難財?」記者會,黨團總召曾銘宗、黨團首席副書記長李德維、立委林為洲出席。",L1-03,文本核心在指控特定行為構成對國家利益的威脅與不當獲利，使用『發國難財』等強烈措辭凸顯安全危機,L2-07|L2-08,『發國難財』建構共同危機，同時將特定對象設定為損害集體利益的敵人,一人公司進口8814萬顆蛋|誰在發國難財,食品安全危機|不當利益獲取|政府監督缺失,指控性語言|疑問句式強化質疑|數字具體化問題,發國難財,high,,,validation_set
46,侯友宜,KMT,news,2024/1/12 11:22,"柯文哲表示,台灣與香港不同,台灣有自己的政府、軍隊和財務系統,香港是英國殖民地轉為中國範圍的情況,「台灣絕對不會是香港」。",L1-01,文本核心在比較台灣與香港的經濟與治理結構差異，強調台灣擁有獨立運作的政府、軍隊和財務系統,L2-01|L2-02,L2-01體現在將台灣建構為擁有完整國家要素的主體；L2-02體現在通過與香港對比來強調台灣的特殊性,台灣有自己的政府、軍隊和財務系統|台灣絕對不會是香港,主權結構比較|治理體系差異|歷史路徑對比,對比論述|明確宣示|區隔強調,台灣有自己的政府|台灣絕對不會是香港,high,,,validation_set
47,侯友宜,KMT,news,2023/5/18 11:40,"兩岸論述、黨內外整合 侯友宜選總統挑戰嚴峻 2024三腳督成形 賴清德侯友宜柯文哲520拚場 中國國民黨昨天徵召侯友宜選總統,民進黨團上午在議會舉行記者會,民進黨團總召集人鄭宇恩表示,侯友宜2018年辭副市長選市長,現在選總統也應辭職,不能接受侯友宜指派任何代理市長上台報告預算案及答詢。",L1-09,文本聚焦於侯友宜參選總統對政治格局的影響，包括政黨競爭和選舉態勢,L2-01|L2-09,L2-01體現在將台灣作為政治主體討論選舉事務，L2-09體現在三腳督競爭格局的建構,2024三腳督成形 賴清德侯友宜柯文哲520拚場|中國國民黨昨天徵召侯友宜選總統|民進黨團總召集人鄭宇恩表示...不能接受侯友宜指派任何代理市長上台報告,總統選舉競爭|政黨間政治攻防|職務倫理爭議,政治新聞報導|政黨立場表述|選舉態勢分析,三腳督|徵召選總統|辭職參選,high,,,validation_set
48,侯友宜,KMT,news,2023/12/30 15:47,"賴清德回應,他是3組候選人中,唯一沒有炒地、也沒有炒房的候選人,非常關注年輕人居住的問題,已經發表居住三大政策,第一個就是囤房稅2.0,全國總歸戶,就是要遏止惡意炒風,讓房價能趨於正常,立法院也已經三讀通過。",L1-08,文本核心在說明已提出並通過的具體住房政策內容與立法進程,L2-09|L2-15,L2-09體現在與其他候選人的清廉對比，L2-15體現在通過民主立法程序解決民生問題,唯一沒有炒地、也沒有炒房的候選人|已經發表居住三大政策|立法院也已經三讀通過,候選人清廉對比|住房政策具體措施|立法程序完成,事實陳述|政策承諾|程序正當性強調,囤房稅2.0|全國總歸戶|遏止惡意炒風,high,,,validation_set
49,侯友宜,KMT,news,2023/7/26 14:36,"(資料照) 2023/07/26 14:36 〔記者施曉光/台北報導〕曾經在馬政府時期擔任陸委會副主委,並與時任國安會秘書長的侯友宜競選辦公室執行長的金溥聰有過恩怨的張顯耀,今日中午接受網路直播節目專訪時,呼籲金溥聰要放下,不要拿刀對向黨內同志,幫侯友宜得罪人,也不要混淆自己的角色,因為現在侯友宜聲音愈來愈小,競辦執行長卻愈來愈大,好像金溥聰才是總統參選人。",L1-09,文本核心在分析金溥聰角色對侯友宜選情的負面政治影響，聚焦黨內競爭與權力結構變化,L2-08|L2-14,L2-08體現在將金溥聰描繪為黨內威脅源，L2-14體現在呼籲放下分歧、團結一致,"不要拿刀對向黨內同志|侯友宜聲音愈來愈小,競辦執行長卻愈來愈大|金溥聰才是總統參選人",黨內鬥爭分析|角色定位混淆|權力結構失衡,警告性措辭|對比強化|公開呼籲,拿刀對向黨內同志|混淆自己的角色,high,,,validation_set
50,侯友宜,KMT,news,2023/11/24 17:05,"柯文哲今天上午11時與副手吳欣盈到中選會登記,同一時間,國民黨舉行中常會,侯友宜當場宣布副手為中廣董事長趙少康,喊出「顧侯(好)台灣,人民好康」,要力拚贏回中華民國,並透露中常會前仍對柯文哲有期待,但電話並未接通。",L1-09,文本核心聚焦總統選舉登記過程及政黨競爭動態，包括副手人選公布、競選口號及政黨間協商未果，均屬政治後果範疇。,L2-01|L2-14,L2-01體現在將「中華民國」作為理所當然的政治主體；L2-14體現在「力拚贏回」的團結行動號召。,"侯友宜當場宣布副手為中廣董事長趙少康|喊出「顧侯(好)台灣,人民好康」|要力拚贏回中華民國",選舉競爭動態|政黨協商破局|競選口號宣傳,即時事件報導|競選語言運用|政治動作描述,贏回中華民國|顧侯台灣,high,,,validation_set
51,侯友宜,KMT,news,2023/12/22 21:48,"總統蔡英文不是說當選後要取消海峽兩岸經濟合作架構協議(ECFA),現在不但沒取消,最近還說不該取消,這不是很奇怪嗎,不就是說一套、做一套嗎。",L1-08,文本核心在質疑政策立場的前後不一致，聚焦於政策制定與執行的評估,L2-02,通過對比領導人言行差異來凸顯政治人物的不可信，建構我群與執政者的區隔,"不是說當選後要取消海峽兩岸經濟合作架構協議(ECFA)|現在不但沒取消,最近還說不該取消|說一套、做一套",政策承諾與實際執行落差|ECFA政策立場轉變|誠信質疑,反問質疑語氣|對比論證|負面評價,說一套、做一套|不該取消ECFA,high,,,validation_set
52,侯友宜,KMT,news,2024/1/10 14:09,"台灣人工智慧實驗室也發現,曾同時操作國內外事件、論述與中國官媒高度相似,且積極參與本次總統大選的2個臉書協同群Facebook #61009、Facebook #61019,上週比較不操作民眾黨總統候選人柯文哲粉專,主要在特定候選人與現任總統粉專下進行操作,論述主要為攻擊特定政黨。",L1-03,文本聚焦於境外協同行為對台灣選舉的干預操作，屬於非傳統安全威脅範疇,L2-07|L2-08,L2-07體現在建構選舉干預的系統性危機，L2-08體現在將特定行為體指認為惡意威脅源,"曾同時操作國內外事件、論述與中國官媒高度相似|主要在特定候選人與現任總統粉專下進行操作,論述主要為攻擊特定政黨",境外資訊操作|選舉干預|協同行為,研究發現語氣|威脅指認,協同群|操作|攻擊特定政黨,high,,,validation_set
53,侯友宜,KMT,news,2023/11/24 17:58,"(記者黃淑莉攝) 2023/11/24 17:58 〔記者黃淑莉/雲林報導〕2024立委選舉今天登記截止雲林共有8人登記,其中第一選區(海線)參選爆炸有6人登記,第二選區(山線)有2人登記,政壇人士認為山、海線仍是藍、綠對決局面。",L1-09,文本聚焦選舉登記結果對政治格局的影響分析，核心在於藍綠對決的政治後果預測,L2-01,文本將選區劃分與政黨競爭自然建構為國家政治運作的基本要素，體現主體性建構,2024立委選舉今天登記截止雲林共有8人登記|政壇人士認為山、海線仍是藍、綠對決局面,選舉登記結果|選區競爭格局|政黨對決預測,事實陳述|政治分析語氣,藍、綠對決,high,,,validation_set
