doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,preprocessed_text,hard_rule_keep,hard_rule_reason,policy_gate,policy_gate_reason,priority_keep,semantic_status,semantic_similarity,nli_status,nli_score,key_hit,final_status,_source_file,_corpus_tier,debate_short_review,id,custom_id,source_file,source_relpath,L1_label,L1_reasoning,L1_error,L2_labels,L2_reasoning,L2_error
_74f5c954e09c,_74f5c954e09c_u013,不過半 才可能擺脫藍綠泥淖 高雄趕場輔選 賴清德:台灣別走回頭路依賴中國 葛來儀籲賴清德考慮凍結台獨黨綱 卓榮泰:中國放棄武統才是重點 回防新北造勢 侯友宜:民進黨說我親中真是瞎了眼 侯友宜:反對台獨和一國兩制 讓兩岸因對話更平安 賴清德回應老家公益信託沒有委屈 柯文哲酸太慢了 財部:大面積國有地早已停售 優先辦社宅絕無炒房 總統政見會聚焦居住正義 賴侯柯端牛肉搶年輕票 賴清德政見會拆解老家爭議 左右開攻反擊侯柯 2024/01/22 16:57 2024/01/15 11:44 2024/01/14 21:26 2024/01/14 20:59 2024/01/14 20:34 2024/01/14 20:09,claim,(編輯:林興盟)1121202 柯盈配造勢鞏固都會區 黃國昌巡講分進合擊 柯文哲:國會3黨,,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]","[""社宅|housing"", ""兩岸|cross-strait""]",True,debate/manifesto,26a713ea43ce2f9a5e7079633b12a194,False,01_Ho_chinatimes_news,2023-12-02 16:28:00,"不過半 才可能擺脫藍綠泥淖 高雄趕場輔選 賴清德:台灣別走回頭路依賴中國 葛來儀籲賴清德考慮凍結台獨黨綱 卓榮泰:中國放棄武統才是重點 回防新北造勢 侯友宜:民進黨說我親中真是瞎了眼 侯友宜:反對台獨和一國兩制 讓兩岸因對話更平安 賴清德回應老家公益信託沒有委屈 柯文哲酸太慢了 財部:大面積國有地早已停售 優先辦社宅絕無炒房 總統政見會聚焦居住正義 賴侯柯端牛肉搶年輕票 賴清德政見會拆解老家爭議 左右開攻反擊侯柯 2024/01/22 16:57 2024/01/15 11:44 2024/01/14 21:26 2024/01/14 20:59 2024/01/14 20:34 2024/01/14 20:09 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",True,cooccur: actor×institution,True,gate: taiwanicity=4,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/01_Ho_chinatimes_news_units.csv,1,,3463,req_a00852d210d74e93805480a72c391207,merged_deduped.csv,merged_deduped.csv,L1-07,選舉攻防與情緒標語，非政策本身,,L2-01|L2-02|L2-05|L2-06,藍綠泥淖→L2-06；台灣別走回頭路依賴中國→L2-02|L2-05；中國放棄武統→L2-05；反對台獨和一國兩制→L2-01|L2-02|L2-05；更平安→L2-05,
_0814fa67b0f8,_0814fa67b0f8_u010,"但萬一,有些「數點忘祖」的台灣人民,死皮賴臉地向美國「求救」,而美國又不知死活的,敢於挑戰「天朝」宇宙無敵嘴砲大軍,而把登島「受降」的解放軍切斷所有海空退路的話,大家猜猜看:在台灣孤立無援的解放軍,能夠撐得了多少天?",context,"的存亡兩極後果,如果美軍不來,在台灣的中共協力者和解放軍裡應外合之下,「中華民國」當然可能會有投降的「選項」。","會像當年登陸古寧頭的共軍那樣才三天不到,就大規模地成堆投降嗎?",[],[],False,,07a025c8e29a94a65b1c5e3d68e89264,False,03_Lai_ltn_news,2023-08-05 17:25:04,"但萬一,有些「數點忘祖」的台灣人民,死皮賴臉地向美國「求救」,而美國又不知死活的,敢於挑戰「天朝」宇宙無敵嘴砲大軍,而把登島「受降」的解放軍切斷所有海空退路的話,大家猜猜看:在台灣孤立無援的解放軍,能夠撐得了多少天?",True,institution_only,False,,False,KEEP,0.5666521191596985,,,True,REVIEW,01_news_datasets/03_Lai_ltn_news_units.csv,1,,701,req_8f652c6d82bd4e438fdc11a4fda4b541,merged_deduped.csv,merged_deduped.csv,L1-07,"嘲諷情緒渲染戰爭場景,非主權論證",,L2-02|L2-05,"台灣人民→我群；解放軍/天朝→他者+潛在威脅→L2-02,L2-05",
_a30db06c681e,_a30db06c681e_u008,NCC:尚待委員會認定 接副手與周杰倫有關 趙少康提侯友宜救弟之恩 趙少康成侯友宜副手 昔日政治金童組織戰鬥藍影響力跨政媒 藍白合破局柯文哲指柯侯配較強 侯友宜:各自努力 蕭美琴憶以胃潰瘍更嚴重婉拒當副手 賴清德:我剛好是醫生 趙少康指不會當選 柯文哲:在野看好度我最高 彭博:台灣2024大選三足鼎立 以親美、親中劃清戰線 盼藍白合到最後1秒 趙少康:國民黨仁至義盡 2025/05/24 10:37 2023/12/06 10:33 2023/11/29 11:40 2023/11/26 14:15 2023/11/26 11:44 2023/11/25 13:07,context,"趙春山並認為,當國民黨清楚地說明了兩岸政策後,會給民眾黨總統參選人柯文哲的兩岸政策帶來壓力,因為柯文哲強調要在藍綠之外走出第三條路,「在兩岸政策上的第三條路是什麼,跟藍綠的道路有什麼差別?」(編輯:曹宇帆)1121126 趙少康:不做沒聲音副總統 該講就要講 趙少康任副手踩黨政軍紅線?",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""蕭美琴"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""趙少康"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}]",[],False,,13445c8543ed66c855b6d1b907db69d5,False,01_Ho_chinatimes_news,2023-11-26 14:15:00,"NCC:尚待委員會認定 接副手與周杰倫有關 趙少康提侯友宜救弟之恩 趙少康成侯友宜副手 昔日政治金童組織戰鬥藍影響力跨政媒 藍白合破局柯文哲指柯侯配較強 侯友宜:各自努力 蕭美琴憶以胃潰瘍更嚴重婉拒當副手 賴清德:我剛好是醫生 趙少康指不會當選 柯文哲:在野看好度我最高 彭博:台灣2024大選三足鼎立 以親美、親中劃清戰線 盼藍白合到最後1秒 趙少康:國民黨仁至義盡 2025/05/24 10:37 2023/12/06 10:33 2023/11/29 11:40 2023/11/26 14:15 2023/11/26 11:44 2023/11/25 13:07 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.6989526152610779,,,True,KEEP,01_news_datasets/01_Ho_chinatimes_news_units.csv,1,,1697,req_93b782cb7ee64e449e7ec1a2185519cf,merged_deduped.csv,merged_deduped.csv,L1-07,選戰與人物花絮，無政策/道德主軸,,L2-02,「台灣2024大選三足鼎立」「以親美、親中劃清戰線」→國際定位與陣營差異→L2-02,
_cc33c703f193,_cc33c703f193_u012,"賴清德抵達飯店前,對街未如蔡總統3月到訪時聚集中國抗議人士,整個街區兩側人行道的集會區,都是台灣僑胞與挺台的中國僑界人士。",context,"與總統蔡英文今年3月底過境紐約相比,賴清德這次在紐約下榻飯店、宴請僑界地點相同,但過境時間縮短,駐處延後發出採訪通知,也沒有外媒事先披露如蔡總統3月30日在紐約接受華府智庫哈德遜研究所(Hudson Institute)頒獎等重要活動。",(編輯:馮昭)1120813 賴清德:沒有台獨金孫 台灣主權不屬於中華人民共和國 賴清德「進白宮」言論掀波 府:台美相互了解沒誤會 巴拉圭總統當選人潘尼亞:我就是親台派、不會改變 賴副總統出訪前夕 總統召開幕僚會議掌握台海情勢 賴清德過境美國 陸委會:外交權利中共無權置喙 蘇姿丰父親蘇春槐現身賴清德下榻飯店 揪紐約各社團參與早餐會 過境紐約見僑胞 賴清德喊台灣安全世界就安全 學者:賴清德過境台美緊密協調 展現長期互信 賴清德紐約僑宴 AIT主席影片預告舊金山相會 統促會登報動員 舊金山駐處:中方無理藉機尋釁 2024/04/14 17:42 2023/08/13 11:58 2023/08/13 11:04 2023/08/13 10:46 2023/08/13 09:58 2023/08/13 07:46,"[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],True,,287e91f2d94cdb0027c4274107753c40,False,03_Lai_chinatimes_news,2023-08-13 10:46:00,"賴清德抵達飯店前,對街未如蔡總統3月到訪時聚集中國抗議人士,整個街區兩側人行道的集會區,都是台灣僑胞與挺台的中國僑界人士。",True,cooccur: actor×institution,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,3616,req_6c57c8dea7b94b6cb6d740fd7d90e8a2,merged_deduped.csv,merged_deduped.csv,L1-07,描述僑界集會情形，無政策與威脅,,L2-02,中國抗議人士vs台灣僑胞與挺台中國僑界→外部他者差異化,
_cc85ebca2fb7,_cc85ebca2fb7_u014,(編輯:林興盟)1121024 侯友宜駁逼婚說 喊話柯文哲「先確認結婚對象是不是我」 柯文哲指侯友宜下通牒像逼婚 民眾黨底線到10月底 侯友宜促名字在同張選票限1天內答覆 柯文哲稱無選擇餘地像逼婚 侯友宜願接受「柯侯配」 柯文哲下午召開記者會回應 柯文哲大笑回應侯駁逼婚說:想一下休息一晚再來 郭辦籲國民黨徵召郭台銘 指侯將藍白破局責任推給柯 謝龍介:若侯柯配勝選 柯文哲想當閣揆可辭副總統 柯文哲指民主初選如砒霜 侯辦:不知美法領袖怎想 柯文哲與美代表團會面 強調台美關係不因誰執政改變 諾魯與台灣斷交 柯文哲:遺憾但不與中國惡性競爭 官方回應台灣議題太溫和 中國民族主義者籲武統 日華懇會長來台見證民主選舉 邀蔡英文賴清德訪日 2025/05/24 13:14 2025/05/23 10:31 2025/05/22 15:22 2025/05/21 19:20 2025/05/20 12:01 2025/05/20 11:57,claim,"可以是政策、國會、立法院長等合作,當然也可以是總統參選人組合,合作之後一定也會產生爭議,該如何協調妥協也是藍白合的內容。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],False,,ec40087fa4a5abac65d4160cb3a9b12f,False,02_Ke_chinatimes_news,2023-10-24 21:27:00,"(編輯:林興盟)1121024 侯友宜駁逼婚說 喊話柯文哲「先確認結婚對象是不是我」 柯文哲指侯友宜下通牒像逼婚 民眾黨底線到10月底 侯友宜促名字在同張選票限1天內答覆 柯文哲稱無選擇餘地像逼婚 侯友宜願接受「柯侯配」 柯文哲下午召開記者會回應 柯文哲大笑回應侯駁逼婚說:想一下休息一晚再來 郭辦籲國民黨徵召郭台銘 指侯將藍白破局責任推給柯 謝龍介:若侯柯配勝選 柯文哲想當閣揆可辭副總統 柯文哲指民主初選如砒霜 侯辦:不知美法領袖怎想 柯文哲與美代表團會面 強調台美關係不因誰執政改變 諾魯與台灣斷交 柯文哲:遺憾但不與中國惡性競爭 官方回應台灣議題太溫和 中國民族主義者籲武統 日華懇會長來台見證民主選舉 邀蔡英文賴清德訪日 2025/05/24 13:14 2025/05/23 10:31 2025/05/22 15:22 2025/05/21 19:20 2025/05/20 12:01 2025/05/20 11:57 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",True,cooccur: actor×institution,True,gate: taiwanicity=3,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,20841,req_a2aa5e61fbaa43d09c5e5ed2d10ed9eb,merged_deduped.csv,merged_deduped.csv,L1-07,媒體標題串聯與選戰花絮，偏情緒敘事，排除道德/政策,,L2-01|L2-02|L2-05|L2-08,台美關係不因誰執政改變→L2-01；諾魯與台灣斷交→L2-01；不與中國惡性競爭→L2-02；中國民族主義者籲武統→L2-05；見證民主選舉→L2-08,
_fc4684456a7b,_fc4684456a7b_u014,"民進黨立委陳亭妃也指出,中國這些動作有什麼意義?",claim,"民進黨立委許智傑表示,蕭美琴被中共制裁,代表對台灣外交貢獻真的很大,對國人來說這是一個光榮榜,中共用行動證明台美外交表現真的太好了。","過去將許多台灣政治人物列為台獨份子,又怎麼了?","[{""name"": ""民進黨"", ""party"": ""DPP""}]",[],False,,687e1aa4fa579aa0147f7c604c8ba07a,False,02_Ke_ltn_news,2023-04-07 11:08:42,"民進黨立委陳亭妃也指出,中國這些動作有什麼意義?",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.6122246384620667,,,True,KEEP,01_news_datasets/02_Ke_ltn_news_units.csv,1,,9159,req_d31eb06ec0684f6bbdf428699829685b,merged_deduped.csv,merged_deduped.csv,L1-07,嘲問中國制裁意義，情緒表達非主權論述,,L2-02,質疑中國制裁意義→隱含其作為外部他者且行為無效→L2-02,
_c952ca2c2f09,_c952ca2c2f09_u009,(編輯:蘇志宗)1121213 2024大選 總統電視辯論會12/30下午登場 分析賴清德侯友宜柯文哲支持率趨勢 小笠原欣幸:8月後各有消長 彭博:台灣2024大選三足鼎立 以親美、親中劃清戰線 學者:民進黨恐失立法院多數 柯文哲成關鍵角色 學者:2024三腳督年輕中間選票關鍵 棄保操作不易 賴蕭陸空催票拚擴大領先 立委選舉強攻12激戰區 侯康配拚北票南補決戰中台 立委席次上看50席 柯盈配評估選情回穩 挖藍牆腳擴張選票 柯文哲對準年輕人胃口 線上線下串連宣傳政見理念 2023/12/15 16:10 2023/12/13 14:27 2023/12/13 14:26 2023/12/13 14:26 2023/12/13 12:06 2023/12/13 12:01,claim,"賴清德在兩岸外交要延續總統蔡英文路線,但內政上必須走在行政團隊前面,這也是為什麼賴清德陸續拋出縮減公、私立大學學費落差、健保點值補助、改善醫界工作條件,希望形成「未來執政,可以做得更好」的印象。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]","[""辯論|procedure"", ""立法院|institution""]",True,debate/manifesto,b42d981b5eaf5ec3d8ebdabfa242809e,False,01_Ho_chinatimes_news,2023-12-13 14:26:00,"(編輯:蘇志宗)1121213 2024大選 總統電視辯論會12/30下午登場 分析賴清德侯友宜柯文哲支持率趨勢 小笠原欣幸:8月後各有消長 彭博:台灣2024大選三足鼎立 以親美、親中劃清戰線 學者:民進黨恐失立法院多數 柯文哲成關鍵角色 學者:2024三腳督年輕中間選票關鍵 棄保操作不易 賴蕭陸空催票拚擴大領先 立委選舉強攻12激戰區 侯康配拚北票南補決戰中台 立委席次上看50席 柯盈配評估選情回穩 挖藍牆腳擴張選票 柯文哲對準年輕人胃口 線上線下串連宣傳政見理念 2023/12/15 16:10 2023/12/13 14:27 2023/12/13 14:26 2023/12/13 14:26 2023/12/13 12:06 2023/12/13 12:01 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",True,cooccur: actor×institution,True,gate: taiwanicity=3,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/01_Ho_chinatimes_news_units.csv,1,,15840,req_2b4fa4a7512a4e7bacb95ba2c0c431e8,merged_deduped.csv,merged_deduped.csv,L1-07,選情與政黨競爭描述，屬情緒/動員,,L2-02|L2-07,親美、親中劃清戰線→L2-02；催票、拚、擴張選票→L2-07,
_29b59bf287ad,_29b59bf287ad_u003,"賴清德、蕭美琴競選總部總幹事潘孟安回應表示,看到這份文件嚇一跳,以為內容農場一向在境外,沒想到居然在境內;",claim,"侯漢廷今天舉行記者會,出示一份文件,聲稱發文者為民進黨中央政策委員會,要求政府部門及媒體輔選,手法包括抹紅、賣「亡國感」等,日期是去年11月20日,解密條件或保存期限為10年,還標註民進黨秘書長許立明「批准」。","民進黨公文從來沒有統一編號,用假訊息、假公文,還有簡體字,民進黨已經提告。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""蕭美琴"", ""party"": ""DPP""}]",[],False,,43f121d37f0611c56e12715600222302,False,02_Ke_chinatimes_news,2024-01-10 16:14:00,"賴清德、蕭美琴競選總部總幹事潘孟安回應表示,看到這份文件嚇一跳,以為內容農場一向在境外,沒想到居然在境內;",True,cooccur: actor×institution,True,gate: actor×inst,False,REVIEW,0.4089893698692322,,,False,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,6053,req_7178a15123954204a69613bed1be02f9,merged_deduped.csv,merged_deduped.csv,L1-07,嘲諷式情緒回應，非談政策或道德論證,,L2-02,內容農場在境外/境內對比→L2-02,
_25a1334bc8b7,_25a1334bc8b7_u002,"賴清德競總發言人郭雅慧說明,正副總統參選人的互補性很高,一位堅毅熱情、一位冷靜靈巧,團隊便規劃以「狗派、貓派都是挺台派」的形象來呈現,動物形象的特質非常深植人心,而且對比性很強,用活潑親民的風格,讓更多選民一眼看出這個組合的重要特質。",claim,"愛貓的蕭美琴昨天出席賴清德在競選總部召開的副手公布記者會,看到競總視覺效果,她發現「為什麼都是狗,沒有貓?只有一隻貓。」 今天正副總統參選人登記,賴清德與蕭美琴都別上了「Q版貓狗胸章」,徽章上有設計師繪製象徵賴清德「狗派」的台灣黑狗圖像,以及代表台灣戰貓蕭美琴「貓派」的貓咪繪像。",2024/01/12 22:45,"[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],False,,01cfbca87b1e5f435f1be20da82264dd,False,03_Lai_chinatimes_news,2023-11-21 13:58:00,"賴清德競總發言人郭雅慧說明,正副總統參選人的互補性很高,一位堅毅熱情、一位冷靜靈巧,團隊便規劃以「狗派、貓派都是挺台派」的形象來呈現,動物形象的特質非常深植人心,而且對比性很強,用活潑親民的風格,讓更多選民一眼看出這個組合的重要特質。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.47565558552742,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,176,req_b8c0f3b492a4400d849fce46abe49a1b,merged_deduped.csv,merged_deduped.csv,L1-07,競選形象與情緒動員，非政策/道德,,L2-02,「挺台派」作為政治身分→L2-02,
meeting1_a39271e8d074,meeting1_a39271e8d074_u000,"除了这个议题以外,我看到赖主席还是一直在说我,我好像是一个中国的,我还是在这里特别跟麦子一说,不要再抹红我了,我给孩子带官呢中干了是吧?",claim,,去按照中华民国宪法的中间路线。,"[{""name"": ""柯文哲"", ""party"": ""TPP""}]",[],False,,eb777342cdd9b5217aef6bbebeff6b32,False,meeting1,,"除了这个议题以外,我看到赖主席还是一直在说我,我好像是一个中国的,我还是在这里特别跟麦子一说,不要再抹红我了,我给孩子带官呢中干了是吧?",True,institution_only,False,,False,KEEP,0.501687348,,,False,REVIEW,02_conference_datasets/meeting1_units.csv,3,,20793,req_75598541c2e6470889c9c232551f093d,merged_deduped.csv,merged_deduped.csv,L1-07,被抹紅抱怨與情緒發洩，非主權安全,,L2-02,被抹紅成「中國的」→兩岸身分邊界暗示→L2-02,
_5d56c0ebfcfe,_5d56c0ebfcfe_u010,(編輯:張良知)1121231 民眾黨黃金週台中高雄大造勢 選前之夜返凱道集結 總統辯論會侯友宜柯文哲圍攻賴清德 激戰憲法兩岸論述 賴提跳出悶經濟不鎖進一中 柯批五缺侯酸怎不廢ECFA 談侯未回提問 柯文哲:國民黨操作藍綠對抗與棄保 綠20場大型晚會造勢 賴蕭配黃金週南北車掃催票 法國外交部賀台灣選舉展現民主 呼籲尊重現狀 新北市議會民進黨團要求侯友宜到會補施政報告 趙少康復出政壇搶鎂光燈 昔政治金童難救選情 蔣萬安陪同投票 趙少康:心情輕鬆、有信心 2024/01/12 23:38 2023/12/31 15:04 2023/12/31 15:00 2023/12/31 14:21 2023/12/31 12:06 2023/12/31 10:35,claim,"黨內人士認為,目前選舉氛圍還沒有到很熱,藍營會勤走陸戰為選戰加溫,再加上大型造勢拉抬勝選氣勢,催出支持者熱情,也要拉攏中間選民,讓選民知道他們是下架民進黨的最佳組合。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""趙少康"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]","[""辯論|procedure"", ""ECFA|policy"", ""兩岸|cross-strait""]",True,debate/manifesto,bfad62c460046c68dc49cef558f70af1,False,02_Ke_chinatimes_news,2023-12-31 14:21:00,"(編輯:張良知)1121231 民眾黨黃金週台中高雄大造勢 選前之夜返凱道集結 總統辯論會侯友宜柯文哲圍攻賴清德 激戰憲法兩岸論述 賴提跳出悶經濟不鎖進一中 柯批五缺侯酸怎不廢ECFA 談侯未回提問 柯文哲:國民黨操作藍綠對抗與棄保 綠20場大型晚會造勢 賴蕭配黃金週南北車掃催票 法國外交部賀台灣選舉展現民主 呼籲尊重現狀 新北市議會民進黨團要求侯友宜到會補施政報告 趙少康復出政壇搶鎂光燈 昔政治金童難救選情 蔣萬安陪同投票 趙少康:心情輕鬆、有信心 2024/01/12 23:38 2023/12/31 15:04 2023/12/31 15:00 2023/12/31 14:21 2023/12/31 12:06 2023/12/31 10:35 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",True,cooccur: actor×institution,True,gate: taiwanicity=3,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,16848,req_5a0e553b38b9453a9880c695637ad3ce,merged_deduped.csv,merged_deduped.csv,L1-07,選舉與造勢新聞串列，屬情緒動員,,L2-01|L2-02|L2-03|L2-06|L2-07|L2-08,"法國外交部賀台灣選舉展現民主→L2-03,L2-06,L2-08；呼籲尊重現狀→L2-03；憲法兩岸論述/不鎖進一中→L2-01；藍綠對抗→L2-02；造勢催票/集結→L2-07",
meeting1_e7ed23a839fc,meeting1_e7ed23a839fc_u000,"两岸一家圈我 2015 年就讲过的,你们当时总不觉得有问题?",context,,"还有你刚才在讲说丢掉邦交国,我们在批评政府,你能不能拿出来?","[{""name"": ""柯文哲"", ""party"": ""TPP""}]","[""两岸|cross-strait""]",False,,5ed31171de1829431560b09fc8e6a106,False,meeting1,,"两岸一家圈我 2015 年就讲过的,你们当时总不觉得有问题?",True,institution_only,False,,False,KEEP,0.466359526,,,True,REVIEW,02_conference_datasets/meeting1_units.csv,3,,8328,req_f8ae689bd5db4f9b928c158a5019fa11,merged_deduped.csv,merged_deduped.csv,L1-07,質疑過去言論被批評，屬情緒反擊，非道德論證,,L2-01|L2-02,"兩岸一家→兩岸同屬一體隱含主權/認同框架→L2-01, L2-02",
_67cba0400123,_67cba0400123_u006,"PO文發布後吸引超過26萬人觀看,許多網友紛紛留言表達不同看法,有人說「所謂的華僑商會和老鄉會全是共匪在外的間諜機構......」、「這些不要臉的東西,身在自由世界卻為獨裁的中共搖旗吶喊,怎麼好意思舉美國的國旗?」、「紐約粉紅真是烏央烏央的,應該『一鍵送中』」、「真心的話,他們最應該做的是送自己的孩子、孫子參加解放軍的海、空軍、陸戰隊選拔」、「反美是工作,在美是生活」,還有網友爆料「旗袍群,華人互助群,華人同城群裡找的人,50美金(約新台幣1526元)加1盒盒飯1天。」。",quote,"根據情資,中國已動員僑民、和統會及幫派份子在蔡總統過境美國期間陳抗騷擾,對此近日傳出微信大量轉傳1張針對蔡英文訪美示威行程截圖,全篇充斥「抗議、示威」等敏感字詞卻沒有遭官方自動封鎖,還可自由轉傳,顯示中國當局疑有計畫性策畫這場活動,PO文曝光引起大量網友議論。",,[],"[""國旗|symbol""]",False,,50d40721739308ac276f389f6ecf5c0d,False,03_Lai_ltn_news,2023-03-30 17:31:16,"PO文發布後吸引超過26萬人觀看,許多網友紛紛留言表達不同看法,有人說「所謂的華僑商會和老鄉會全是共匪在外的間諜機構......」、「這些不要臉的東西,身在自由世界卻為獨裁的中共搖旗吶喊,怎麼好意思舉美國的國旗?」、「紐約粉紅真是烏央烏央的,應該『一鍵送中』」、「真心的話,他們最應該做的是送自己的孩子、孫子參加解放軍的海、空軍、陸戰隊選拔」、「反美是工作,在美是生活」,還有網友爆料「旗袍群,華人互助群,華人同城群裡找的人,50美金(約新台幣1526元)加1盒盒飯1天。」。",True,institution_only,True,gate: 3 inst terms,False,KEEP,0.6004719734191895,,,True,KEEP,01_news_datasets/03_Lai_ltn_news_units.csv,1,,7152,req_d3885c24ceb3447697da6e4928f578cb,merged_deduped.csv,merged_deduped.csv,L1-07,情緒性嘲諷與辱罵發言，非論證,,L2-02,共匪、獨裁中共、自由世界vs送中→L2-02；反美是工作在美是生活→L2-02,
_702b251d2e4c,_702b251d2e4c_u006,"她在留言處也指出,「太可怕了,肉搜艾瑪家人的那個帳號還來問我,某地址有沒有住人....」、「藍色的支持者我知道你們很難相信,但是這事實,還有人要我自己檢討? 台灣不是民主自由國家?不管你支持誰?都不應該受到這種狀況吧。這種要檢討的情形只有中國才會發生吧」、「我應該感謝綠色那邊嗎?提供很多很多資料給我,真的是証據確鑿,在被欺負的時候提供援助。這麼多年來,第一次感受到滿滿的支援,怪不得這麼多年輕人會投入綠色拼命。」、「之前我跟綠色網軍互嗆時?從沒見到藍色援助,現在還拿刀在背後插我。」 星光奈奈3日下午則再度發文,怒批「太噁心了!想問藍色你們這些有頭有臉有影響力的,在他臉書互相追蹤好友中,不少人還是我支持過,請問到底有多少人請他肉搜不支持者的資料?連孩子都不放過???」、「當我看到一些資料的感覺只有想吐.....跟綠色對峙8年,沒想到最後是藍色的在背後插刀」。",claim,"她也提到,「這八年來基本上都是在罵綠色,很常幫藍色講話。只因為這次沒支持藍色,看來藍色真的比綠色惡劣,更恐怖?說綠色沒言論自由?跟綠色頂多在網路上互酸,也不至於影響到實際生活。」 星光奈奈2日的發文文末也點名侯友宜 、趙少康「你們的網軍側翼,比綠色更恐怖,叫白色的怎麼敢靠過去?」,並tag韓國瑜「你說再給國民黨一次機會?」。","他也酸歷史哥,怎麼不敢寫是「國民黨網軍教師」黑夜奇俠在肉搜星光奈奈,在另則發文也提到「白藍互相肉搜,我們1450就安靜不講話(嚼爆米花)」。",[],[],False,,d540167a04a22d195b5a0e7c433dd732,False,02_Ke_ltn_news,2023-12-04 09:04:28,"她在留言處也指出,「太可怕了,肉搜艾瑪家人的那個帳號還來問我,某地址有沒有住人....」、「藍色的支持者我知道你們很難相信,但是這事實,還有人要我自己檢討? 台灣不是民主自由國家?不管你支持誰?都不應該受到這種狀況吧。這種要檢討的情形只有中國才會發生吧」、「我應該感謝綠色那邊嗎?提供很多很多資料給我,真的是証據確鑿,在被欺負的時候提供援助。這麼多年來,第一次感受到滿滿的支援,怪不得這麼多年輕人會投入綠色拼命。」、「之前我跟綠色網軍互嗆時?從沒見到藍色援助,現在還拿刀在背後插我。」 星光奈奈3日下午則再度發文,怒批「太噁心了!想問藍色你們這些有頭有臉有影響力的,在他臉書互相追蹤好友中,不少人還是我支持過,請問到底有多少人請他肉搜不支持者的資料?連孩子都不放過???」、「當我看到一些資料的感覺只有想吐.....跟綠色對峙8年,沒想到最後是藍色的在背後插刀」。",True,institution_only,False,,False,KEEP,0.5896613597869873,,,False,REVIEW,01_news_datasets/02_Ke_ltn_news_units.csv,1,,18804,req_3a6636d9a50949afb73bdb31f99da921,merged_deduped.csv,merged_deduped.csv,L1-07,情緒宣洩與指責肉搜行為，非制度討論,,L2-02|L2-06|L2-08,台灣不是民主自由國家?→民主價值命題；這種情形只有中國才會發生→台中差異化；不應該受到這種狀況→負面對比自豪,
